7631,66093
7631,246718
7631,42330
7631,483814
7631,951589
7631,957465
7631,919846
7631,639504
7631,668077
7631,693511
7631,542186
7631,185652
7631,270386
7631,262802
7631,762043
7631,532494
7631,185653
7631,809578
7631,360472
7631,946012
7631,270396
7631,940080
7631,136729
7631,993332
7631,417993
7631,971511
7631,790638
7631,982754
7631,600920
7631,925922
7631,940790
7631,845275
7631,877597
7631,1002679
7631,1013291
7631,869641
7631,350984
7631,967521
7631,965542
7631,851434
7631,971513
7631,917511
7631,906347
7631,399642
7631,971512
7631,5035
7631,940800
7631,949483
7631,949484
7631,946013
7631,951416
7631,600919
7631,965421
7631,965543
7631,903162
7631,992276
7631,858514
7631,981086
7631,851438
7631,965420
7631,705858
7631,918352
7631,106778
7631,1013293
7631,1007737
7631,918351
7631,1010091
7631,1009713
7631,1013292
7631,918508
7631,984732
7631,65381
7631,203992
7631,820795
7631,923073
7631,820793
7631,914181
7631,39655
7631,65377
7631,692602
7631,411006
7631,627127
7631,676238
7631,923212
7631,44338
7631,953591
7631,569132
7631,659602
7631,822544
7631,369081
7631,325113
7631,787817
7631,810454
7631,387550
7631,616298
7631,734744
7631,498179
7631,712238
7631,249496
7631,724719
7631,525702
7631,812962
7631,627131
7631,655178
7631,46031
7631,500754
7631,69977
7631,704090
7631,608992
7631,147541
7631,894001
7631,49591
7631,577973
7631,834464
7631,655177
7631,189231
7631,795752
7631,279472
7631,561826
7631,684509
7631,572489
7631,600925
7631,65384
7631,471631
7631,668075
7631,796009
7631,270394
7631,176776
7631,411007
7631,209994
7631,422293
7631,668074
7631,851436
7631,36863
7631,136895
7631,342983
7631,8322
7631,211495
7631,205703
7631,795629
7631,978242
7631,881139
7631,623345
7631,938015
7631,806968
7631,80871
7631,1004324
7631,483810
7631,602920
7631,398846
7631,933058
7631,947266
7631,843210
7631,964076
7631,3262
7631,988170
7631,949974
7631,920701
7631,956598
7631,774391
7631,970336
7631,957474
7631,987294
7631,825650
7631,971603
7631,1001122
7631,677567
7631,1011060
7631,975328
7631,964075
7631,971602
7631,921803
7631,1001123
7631,943308
7631,992977
7631,869306
7631,992978
7631,356452
7631,938014
7631,943309
7631,920702
7631,734371
7631,956599
7631,978241
7631,947265
7631,543968
7631,589601
7631,466865
7631,690801
7631,109099
7631,471717
7631,832651
7631,965184
7631,983933
7631,658838
7631,931589
7631,266409
7631,955661
7631,877270
7631,676750
7631,1012853
7631,802822
7631,923236
7631,523820
7631,994820
7631,837976
7631,80372
7631,32500
7631,359433
7631,662825
7631,178736
7631,973079
7631,954094
7631,904766
7631,1013241
7631,912556
7631,909326
7631,20246
7631,964767
7631,994650
7631,864720
7631,732713
7631,917505
7631,932709
7631,915774
7631,19266
7631,683756
7631,418523
7631,523828
7631,690799
7631,795998
7631,532489
7631,639505
7631,197418
7631,617626
7631,776702
7631,581467
7631,846671
7631,838620
7631,16572
7631,881239
7631,705175
7631,829505
7631,159834
7631,52742
7631,316752
7631,759443
7631,265381
7631,549523
7631,900150
7631,406633
7631,738377
7631,93154
7631,699022
7631,855529
7631,74736
7631,576545
7631,371771
7631,951622
7631,52103
7631,270387
7631,49894
7631,607318
7631,282496
7631,73919
7631,264360
7631,157255
7631,579886
7631,616296
7631,851443
7631,712245
7631,136727
7631,387544
7631,503491
7631,105211
7631,604028
7631,264700
7631,14736
7631,241213
7631,102361
7631,875721
7631,65383
7631,966844
7631,392000
7631,877598
7631,954460
7631,491242
7631,782419
7631,875724
7631,335071
7631,333946
7631,614340
7631,668384
7631,272583
7631,693509
7631,779515
7631,448378
7631,448369
7631,676236
7631,825657
7631,489657
7631,14734
7631,165606
7631,136722
7631,254192
7631,270392
7631,820796
7631,711087
7631,809576
7631,334110
7631,581466
7631,371283
7631,803534
7631,147767
7631,312176
7631,890377
7631,836851
7631,296098
7631,404667
7631,512027
7631,245251
7631,295670
7631,567341
7631,771163
7631,725940
7631,837134
7631,150320
7631,658852
7631,775017
7631,57150
7631,545779
7631,628613
7631,539625
7631,835169
7631,364800
7631,26183
7631,801803
7631,280202
7631,214667
7631,418748
7631,316249
7631,116181
7631,32503
7631,539955
7631,245540
7631,180193
7631,691464
7631,877272
7631,823844
7631,419694
7631,335407
7631,280671
7631,282193
7631,326640
7631,89189
7631,493243
7631,338649
7631,125377
7631,435031
7631,320635
7631,876872
7631,258157
7631,788474
7631,147785
7631,161227
7631,348000
7631,177535
7631,33050
7631,455209
7631,592455
7631,525597
7631,91796
7631,347712
7631,317750
7631,676234
7631,317754
7631,772648
7631,855216
7631,250377
7631,104221
7631,890430
7631,229522
7631,350980
7631,869643
7631,410993
7631,762041
7631,820794
7631,65378
7631,287148
7631,705401
7631,266244
7631,350983
7631,655182
7631,281574
7631,431836
7631,249731
7631,444019
7631,114274
7631,491238
7631,342993
7631,543955
7631,333721
7631,149348
7631,254487
7631,333723
7631,333948
7631,88530
7631,765002
7631,561822
7631,600918
7631,332579
7631,205702
7631,267738
7631,388535
7631,109090
7631,299371
7631,460629
7631,180187
7631,763771
7631,876057
7631,802349
7631,325963
7631,325482
7631,288845
7631,361347
7631,376848
7631,737664
7631,130115
7631,372755
7631,356998
7631,112851
7631,696862
7631,828142
7631,585696
7631,206097
7631,155713
7631,455141
7631,136296
7631,697442
7631,729134
7631,829504
7631,778302
7631,682848
7631,778297
7631,724715
7631,691466
7631,693512
7631,796010
7631,137407
7631,803867
7631,542180
7631,677319
7631,138364
7631,733680
7631,718241
7631,245118
7631,711137
7631,88524
7631,546523
7631,138353
7631,121949
7631,447313
7631,828313
7631,136300
7631,802348
7631,150273
7631,278508
7631,223517
7631,404005
7631,99924
7631,149538
7631,527886
7631,817157
7631,270860
7631,80876
7631,83133
7631,142527
7631,119840
7631,270933
7631,104071
7631,403750
7631,243663
7631,472712
7631,448323
7631,634693
7631,464543
7631,151484
7631,812117
7631,556867
7631,464432
7631,270950
7631,436086
7631,434268
7631,435032
7631,180189
7631,775018
7631,429902
7631,518431
7631,741837
7631,562463
7631,266036
7631,396397
7631,458112
7631,444436
7631,211123
7631,776448
7631,397565
7631,470116
7631,447693
7631,207340
7631,398848
7631,789052
7631,803866
7631,160698
7631,848098
7631,537489
7631,772647
7631,810953
7631,893745
7631,632838
7631,575310
7631,217732
7631,579893
7631,186473
7631,190454
7631,207890
7631,173108
7631,221732
7631,514441
7631,496040
7631,267571
7631,542179
7631,491491
7631,524380
7631,516138
7631,502342
7631,483811
7631,533633
7631,840181
7631,816885
7631,262505
7631,241577
7631,265746
7631,252315
7631,624674
7631,627128
7631,650605
7631,900147
7631,886375
7631,876261
7631,867216
7631,888763
7632,39454
7632,947354
7632,445530
7632,537854
7632,952458
7632,950913
7632,824496
7632,943355
7632,881947
7632,671338
7632,980026
7632,923185
7632,964086
7632,964087
7632,985779
7632,1000775
7632,920077
7632,1002619
7632,947543
7632,947542
7632,182535
7632,986575
7632,566770
7632,937557
7632,988677
7632,978706
7632,352530
7632,415150
7632,88913
7632,967670
7632,926024
7632,161549
7632,950688
7632,756152
7632,673656
7632,860299
7632,934785
7632,581886
7632,864542
7632,78466
7632,963416
7632,385489
7632,1012371
7632,888197
7632,974873
7632,48352
7632,256520
7632,949787
7632,949790
7632,480808
7632,663518
7632,936532
7632,31856
7632,951174
7632,935201
7632,976042
7632,1011698
7632,987737
7632,922444
7632,963703
7632,66826
7632,645488
7632,955500
7632,571444
7632,933337
7632,766875
7632,267761
7632,973322
7632,719183
7632,17027
7632,949786
7632,756131
7632,494524
7632,949789
7632,870348
7632,936531
7632,137584
7632,974391
7632,17029
7632,989093
7632,1011472
7632,962624
7632,922822
7632,1011285
7632,728490
7632,20047
7632,182539
7632,119235
7632,810288
7632,814811
7632,278748
7632,57745
7632,253266
7632,160320
7632,544673
7632,732484
7632,742148
7632,1012560
7632,975726
7632,273520
7632,753950
7632,368172
7632,975725
7632,956294
7632,415136
7632,949317
7632,934669
7632,975724
7632,988469
7632,676438
7632,948440
7632,934670
7632,962883
7632,921064
7632,922794
7632,956295
7632,1011521
7632,467025
7632,100659
7632,55333
7632,962628
7632,963679
7632,962631
7632,989099
7632,948439
7632,572407
7632,974064
7632,822222
7632,958198
7632,962627
7632,800909
7632,75413
7632,962626
7632,922164
7632,958197
7632,949033
7632,777749
7632,976308
7632,814648
7632,922162
7632,1011175
7632,974063
7632,974615
7632,920604
7632,991751
7632,987739
7632,949791
7632,962885
7632,976307
7632,941471
7632,943772
7632,962884
7632,960797
7632,1011227
7632,922454
7632,988608
7632,962629
7632,962630
7632,822423
7632,1011176
7632,1001504
7632,958199
7632,1011032
7632,963652
7632,1011177
7632,1011522
7632,326051
7632,919148
7632,991749
7632,989115
7632,951341
7632,923010
7632,3687
7632,992838
7632,864533
7632,1011286
7632,962643
7632,935040
7632,595456
7632,735332
7632,818548
